epoch,time_total_sec,time_interval_sec,loss_vol,loss_bias,loss_anchor,loss_l2,swaption_priced_frac,path_finite_frac,anchor_rmse_bp,recon_rmse_bps,nan_batches,gnorm_lam0,gnorm_scale,lr,lambda0_norm,lambda0_l1,sigma_scale_mean,sigma_s1,sigma_s2,sigma_s3,sigma_s4,lambda0_v1,lambda0_v2,lambda0_v3,lambda0_v4,fwd_bias_diag_bp,rmse_bps_AUD,rmse_bps_CAD,rmse_bps_DKK,rmse_bps_EUR,rmse_bps_JPY,rmse_bps_NOK,rmse_bps_SEK,rmse_bps_GBP,rmse_bps_USD
567,11875.5,19.712,9.234952688217163,3.082249492406845,0.9442067742347717,1.4505825902233482e-05,1.0,0.9276123046875,88.4960401058197,,0,0.0,0.0,0.00021462716828093422,0.12056899070739746,0.16966751217842102,0.13705317676067352,0.2909844219684601,0.12846629321575165,0.0772140845656395,0.05154792219400406,0.03625582903623581,0.013900668360292912,-0.11401288211345673,0.005498138722032309,-175.6125,,,,,,,,,
568,11897.0,21.563,5.470724642276764,1.679474025964737,1.2942386865615845,1.4561541320290416e-05,1.0,0.9205322265625,105.81946325302124,,0,0.0,0.0,0.0002138091366055416,0.12083924561738968,0.16974586248397827,0.13687686622142792,0.29043298959732056,0.12821198999881744,0.07730664312839508,0.051555875688791275,0.03645554184913635,0.013597138226032257,-0.11427547037601471,0.0054177092388272285,-77.825,,,,,,,,,
569,11919.8,22.761,4.756167769432068,1.8056551069021225,1.075606644153595,1.4623829429183388e-05,1.0,0.9205322265625,95.55720627307892,,0,0.0,0.0,0.00021299150125442484,0.12103839218616486,0.16979371011257172,0.13666215538978577,0.2896209955215454,0.12808552384376526,0.07739291340112686,0.051549214869737625,0.03665684908628464,0.013346094638109207,-0.11445514857769012,0.005335607565939426,-105.925,,,,,,,,,
570,11940.2,20.348,10.60542643070221,3.414498209953308,1.5954487025737762,1.467299034629832e-05,1.0,0.91961669921875,118.8010960817337,,0,0.0,0.0,0.000212174271169113,0.12125369906425476,0.16989213228225708,0.13639433681964874,0.28855279088020325,0.12801100313663483,0.07751636207103729,0.051497165113687515,0.03677832707762718,0.013208560645580292,-0.11466420441865921,0.005241042003035545,-94.14999999999999,,,,,,,,,
571,11961.3,21.179,5.726834058761597,3.0590431690216064,1.10532546043396,1.4705813100590603e-05,1.0,0.92608642578125,95.25992798805237,,0,0.0,0.0,0.0002113574552867035,0.12121962010860443,0.1697116494178772,0.13621509075164795,0.2879011631011963,0.1279105395078659,0.07761063426733017,0.051437973976135254,0.03666123375296593,0.01320869754999876,-0.11466874182224274,0.005172968842089176,-107.31250000000001,,,,,,,,,
572,11982.6,21.242,5.978915512561798,1.5764429718255997,1.3069157004356384,1.4680474805572885e-05,1.0,0.92755126953125,102.59572672843933,,0,0.0,0.0,0.0002105410625397638,0.12118589133024216,0.16939841210842133,0.1362076848745346,0.2880077660083771,0.12781351804733276,0.07761448621749878,0.051394958049058914,0.03645043820142746,0.013146123848855495,-0.11471116542816162,0.005090682301670313,-61.75,,,,,,,,,
573,12004.3,21.732,7.492226719856262,1.165213406085968,1.5232760310173035,1.4706722822666052e-05,1.0,0.91754150390625,113.69062840938568,,0,0.0,0.0,0.00020972510185623432,0.12140153348445892,0.16913236677646637,0.13618159294128418,0.2880648672580719,0.12774363160133362,0.07753050327301025,0.051387347280979156,0.0364362932741642,0.012988630682229996,-0.11497671157121658,0.004730735439807177,-72.69999999999999,,,,,,,,,
574,12027.6,23.295,6.114729583263397,1.4737500995397568,1.5679958164691925,1.4749317642781534e-05,1.0,0.91912841796875,115.53000104427338,,0,0.0,0.0,0.00020890958215933033,0.12153970450162888,0.16918104887008667,0.13615009188652039,0.2880846858024597,0.12763021886348724,0.07749161869287491,0.05139382928609848,0.0365353561937809,0.012887791730463505,-0.11510572582483292,0.004652169067412615,-38.15,,,,,,,,,
575,12049.6,21.969,6.269144773483276,1.2149262130260468,1.3819220662117004,1.4773033171877614e-05,1.0,0.92498779296875,109.9566605091095,,0,0.0,0.0,0.00020809451236744454,0.12142878770828247,0.16917042434215546,0.13618069887161255,0.28843721747398376,0.12747220695018768,0.07734814286231995,0.051465243101119995,0.03649435192346573,0.012786478735506535,-0.11500322818756104,0.004886370152235031,-20.85,,,,,,,,,
576,12072.1,22.508,8.227814614772797,4.35580375790596,1.1167848110198975,1.4712529264215846e-05,1.0,0.92388916015625,96.77825200557709,,0,0.0,0.0,0.00020727990139404967,0.1210971549153328,0.1689390391111374,0.13631044328212738,0.28916993737220764,0.1273869276046753,0.07717381417751312,0.051511116325855255,0.036377716809511185,0.012747034430503845,-0.11468379944562912,0.005130487494170666,-111.1,,,,,,,,,
577,12091.4,19.308,9.536680459976196,1.6383856385946274,1.2823295295238495,1.4641170082541066e-05,1.0,0.92449951171875,104.63652563095093,,0,0.0,0.0,0.00020646575814760074,0.120783731341362,0.16829973459243774,0.13651378452777863,0.28997787833213806,0.12744998931884766,0.07710868865251541,0.05151860788464546,0.036225251853466034,0.012321917340159416,-0.11443942040205002,0.0053131417371332645,-61.9375,,,,,,,,,
578,12112.1,20.721,6.979871153831482,1.6178353428840637,1.0992842018604279,1.4544279110850766e-05,1.0,0.92694091796875,97.17088669538498,,0,0.0,0.0,0.00020565209153143794,0.12030036747455597,0.1677011400461197,0.13672418892383575,0.29081758856773376,0.12747342884540558,0.07709106057882309,0.051514629274606705,0.03588968887925148,0.011998355388641357,-0.11404784023761749,0.005765263922512531,-77.5625,,,,,,,,,
579,12132.8,20.709,6.2291624546051025,1.5540628135204315,1.474198430776596,1.4433060869123437e-05,1.0,0.9227294921875,113.83922243118286,,0,0.0,0.0,0.00020483891044368894,0.1198430135846138,0.1670234650373459,0.13693112134933472,0.2915869653224945,0.127505823969841,0.07712453603744507,0.05150716379284859,0.03548513725399971,0.011757916770875454,-0.11370112746953964,0.006079280283302069,-31.5625,,,,,,,,,
580,12152.8,20.0,7.811409115791321,2.8402351438999176,1.2876435965299606,1.4331922784549533e-05,1.0,0.9232177734375,100.58859014511108,,0,0.0,0.0,0.0002040262237771719,0.1194966584444046,0.1665254682302475,0.13725633919239044,0.29284897446632385,0.12750163674354553,0.07721362262964249,0.05146115645766258,0.03519405052065849,0.011730044148862362,-0.11342433840036392,0.00617703702300787,57.0125,,,,,,,,,
581,12172.1,19.326,14.705402612686157,5.123403638601303,1.260143518447876,1.4264536048358423e-05,1.0,0.92340087890625,102.71126717329025,,0,0.0,0.0,0.0002032140404192979,0.11941753327846527,0.16629555821418762,0.13745227456092834,0.2936263680458069,0.12749260663986206,0.07730183005332947,0.05138827860355377,0.03511712700128555,0.011640415526926517,-0.11337482184171677,0.006163199432194233,-120.08749999999999,,,,,,,,,
582,12192.7,20.565,11.288094282150269,3.528458446264267,1.1642638146877289,1.4264648825701443e-05,1.0,0.9263916015625,100.18627107143402,,0,0.0,0.0,0.00020240236925197418,0.11954203993082047,0.1663033366203308,0.13741399347782135,0.2937065660953522,0.1274527907371521,0.07727223634719849,0.05122438818216324,0.035206276923418045,0.011584918946027756,-0.11349167674779892,0.006020450033247471,-71.3375,,,,,,,,,
583,12214.2,21.533,5.492516875267029,2.067459136247635,1.2929229140281677,1.4315900443762075e-05,1.0,0.922607421875,103.41396290063858,,0,0.0,0.0,0.00020159121915150642,0.11975768208503723,0.16647544503211975,0.137363001704216,0.2939744293689728,0.1272125095129013,0.07729560136795044,0.05096945911645889,0.035435449331998825,0.011455943807959557,-0.11366604268550873,0.005918014328926802,-128.6375,,,,,,,,,
584,12234.2,19.942,7.877086281776428,3.139933943748474,0.7535804510116577,1.4349920093081892e-05,1.0,0.923095703125,81.95487308502197,,0,0.0,0.0,0.00020078059898850226,0.11987768113613129,0.16662152111530304,0.1373247653245926,0.29412761330604553,0.12708139419555664,0.07729583978652954,0.05079421401023865,0.03559781610965729,0.011353733018040657,-0.11375202983617783,0.005917946342378855,-44.82499999999999,,,,,,,,,
585,12254.9,20.673,6.978105783462524,3.7885683476924896,0.9271755218505859,1.4377397292264504e-05,1.0,0.92242431640625,90.74513173103333,,0,0.0,0.0,0.00019997051762777395,0.11998148262500763,0.1669408082962036,0.13732092082500458,0.2944197654724121,0.126850426197052,0.07735639065504074,0.05065707862377167,0.035641398280858994,0.011480730958282948,-0.11383141577243805,0.005987249780446291,-89.5375,,,,,,,,,
586,12277.0,22.109,5.155086696147919,1.495524376630783,1.040009319782257,1.4405868569156155e-05,1.0,0.91851806640625,93.1851897239685,,0,0.0,0.0,0.00019916098392824138,0.12012867629528046,0.16746628284454346,0.13734783232212067,0.29476600885391235,0.12663017213344574,0.07744093984365463,0.05055420100688934,0.03573276847600937,0.011606249026954174,-0.1139342337846756,0.006193021312355995,-41.6125,,,,,,,,,
587,12299.7,22.739,4.058005511760712,1.3442762643098831,1.427195519208908,1.4447443390963599e-05,1.0,0.9154052734375,109.25846111774445,,0,0.0,0.0,0.00019835200674283548,0.12037137895822525,0.16797669231891632,0.13726769387722015,0.2948409616947174,0.1264028251171112,0.0774921402335167,0.050334829837083817,0.03593166172504425,0.011574489064514637,-0.11412237584590912,0.006348157301545143,4.824999999999996,,,,,,,,,
588,12320.9,21.193,7.182643532752991,2.2226060032844543,1.012775607407093,1.4528067140417988e-05,1.0,0.925048828125,91.08054912090302,,0,0.0,0.0,0.00019754359491840106,0.1208338513970375,0.16862234473228455,0.13700005412101746,0.2941899299621582,0.12621867656707764,0.07750743627548218,0.05008414760231972,0.03634215518832207,0.011390190571546555,-0.11449652910232544,0.0063934591598808765,-109.25,,,,,,,,,
589,12342.1,21.252,6.558343529701233,2.646576762199402,1.0613194704055786,1.4627944210587884e-05,1.0,0.925048828125,96.69286477565765,,0,0.0,0.0,0.00019673575729560035,0.12106040865182877,0.169028639793396,0.13683032989501953,0.2937052547931671,0.1261536329984665,0.07754665613174438,0.04991578683257103,0.036525193601846695,0.011326581239700317,-0.11467782407999039,0.006499041337519884,-92.825,,,,,,,,,
590,12361.7,19.545,6.9455472230911255,1.8718893080949783,0.915505975484848,1.4656121948064538e-05,1.0,0.92584228515625,91.20471036434174,,0,0.0,0.0,0.00019592850270881612,0.12107599526643753,0.16903339326381683,0.13677816092967987,0.2935844659805298,0.12614235281944275,0.07761983573436737,0.04976602643728256,0.036434728652238846,0.01134441513568163,-0.11471924185752869,0.006535004824399948,-124.3625,,,,,,,,,
591,12382.7,21.034,6.954081237316132,1.3264626264572144,1.2303940951824188,1.4654385267931502e-05,1.0,0.9227294921875,104.50222408771515,,0,0.0,0.0,0.00019512183998605524,0.12101026624441147,0.16887110471725464,0.13678337633609772,0.29374098777770996,0.12609446048736572,0.07765085995197296,0.04964723065495491,0.0362621545791626,0.011441356502473354,-0.11469869315624237,0.00646889116615057,-89.7375,,,,,,,,,
592,12402.5,19.787,9.611777067184448,2.5678629875183105,1.3222233355045319,1.4642864016423118e-05,1.0,0.92718505859375,106.73360896110535,,0,0.0,0.0,0.000194315777948852,0.12101984769105911,0.1688488870859146,0.1367867887020111,0.2938278317451477,0.12603074312210083,0.07773977518081665,0.049548834562301636,0.03622463718056679,0.011677631177008152,-0.11470969021320343,0.006236928515136242,-146.1625,,,,,,,,,
593,12423.7,21.192,6.362011551856995,1.6835186779499054,1.207897961139679,1.4643379017797997e-05,1.0,0.92388916015625,101.70039892196655,,0,0.0,0.0,0.00019351032541217172,0.12103556841611862,0.16878433525562286,0.13677577674388885,0.2938770651817322,0.1259443461894989,0.07774822413921356,0.04953349381685257,0.03615439683198929,0.011933717876672745,-0.11473683267831802,0.0059593855403363705,-64.69999999999999,,,,,,,,,
594,12445.8,22.066,6.429727017879486,2.6505179405212402,1.03682541847229,1.46650795613823e-05,1.0,0.924072265625,92.69482386112213,,0,0.0,0.0,0.0001927054911843143,0.1211681142449379,0.16894720494747162,0.13685183227062225,0.29419752955436707,0.12580624222755432,0.07778779417276382,0.049615755677223206,0.03619319945573807,0.012247503735125065,-0.11484654247760773,0.005659957882016897,-103.3875,,,,,,,,,
595,12468.3,22.49,5.483916163444519,2.3412603735923767,1.1071069687604904,1.4673958958155708e-05,1.0,0.921142578125,96.36989337205887,,0,0.0,0.0,0.00019190128406681783,0.12106446176767349,0.16882410645484924,0.13696298003196716,0.2946462333202362,0.12562035024166107,0.0779120922088623,0.049673233181238174,0.03601105138659477,0.012532699853181839,-0.11477101594209671,0.005509339272975922,-119.0375,,,,,,,,,
596,12490.3,22.057,6.346002101898193,2.7510744631290436,1.1607543379068375,1.4657881365565117e-05,1.0,0.9176025390625,99.54516619443893,,0,0.0,0.0,0.00019109771285436258,0.12106160819530487,0.16872115433216095,0.1369791328907013,0.2946537733078003,0.12550149857997894,0.07805121690034866,0.049710020422935486,0.035850100219249725,0.012454252690076828,-0.11482282727956772,0.005593971814960241,-78.0875,,,,,,,,,
597,12512.3,21.988,7.12372288107872,2.2360809296369553,1.1670915186405182,1.4639593246101867e-05,1.0,0.92340087890625,99.81079399585724,,0,0.0,0.0,0.00019029478633467454,0.12085549533367157,0.168214350938797,0.13695025444030762,0.2943827509880066,0.12546013295650482,0.07827271521091461,0.04968540742993355,0.03570060431957245,0.01233225129544735,-0.1146693006157875,0.005512190517038107,-100.85,,,,,,,,,
598,12533.1,20.824,13.148932039737701,4.624386131763458,1.3044088780879974,1.4582395351681043e-05,1.0,0.91802978515625,106.27993452548981,,0,0.0,0.0,0.00018949251328842962,0.12058748304843903,0.16773934662342072,0.13683469593524933,0.2938055396080017,0.1253262758255005,0.07859662920236588,0.04961033910512924,0.03554670885205269,0.012184086255729198,-0.11444826424121857,0.005560287274420261,-116.0,,,,,,,,,
599,12555.6,22.518,7.141817927360535,2.5940321683883667,1.275740921497345,1.4519940123136621e-05,1.0,0.9185791015625,104.39235258102417,5.2951848771837025,0,2.0,2.0,0.0001886909024891571,0.12034200876951218,0.16736800968647003,0.136831134557724,0.29372942447662354,0.12525202333927155,0.0787690281867981,0.04957408830523491,0.03537862375378609,0.012091872282326221,-0.1142471507191658,0.005650356411933899,-70.8375,5.022269248962402,5.311029434204102,5.1728596687316895,5.970280170440674,7.064372539520264,4.893686771392822,5.252888202667236,3.8208413124084473,5.148436546325684
600,12576.5,20.877,4.587202966213226,2.1165783405303955,1.1465394496917725,1.4457459201366873e-05,1.0,0.92498779296875,99.49411427974701,,0,0.0,0.0,0.00018788996270314442,0.12007958441972733,0.16704469919204712,0.13693886995315552,0.29421451687812805,0.12512823939323425,0.07881253212690353,0.04960015416145325,0.035271815955638885,0.012092535383999348,-0.11400235444307327,0.005678004585206509,-84.3375,,,,,,,,,
601,12597.9,21.329,4.080729842185974,1.3886224031448364,1.0593452006578445,1.4397302720681182e-05,1.0,0.92138671875,96.9707361459732,,0,0.0,0.0,0.00018708970268934064,0.11984128504991531,0.16682210564613342,0.1371605098247528,0.2951551675796509,0.1250375509262085,0.07883588969707489,0.04961342737078667,0.03516319766640663,0.012175298295915127,-0.11377456039190292,0.005709054414182901,-106.425,,,,,,,,,
602,12620.0,22.154,5.051275670528412,2.0888037383556366,0.903399258852005,1.4338759910970111e-05,1.0,0.92059326171875,87.33928698301315,,0,0.0,0.0,0.00018629013119926118,0.11958836019039154,0.16658926010131836,0.13745978474617004,0.2961180806159973,0.12507829070091248,0.07903508096933365,0.049607712775468826,0.03502202033996582,0.01230339240282774,-0.11353706568479538,0.005726787261664867,-118.275,,,,,,,,,
603,12642.4,22.391,5.157550692558289,4.046319484710693,0.9521268308162689,1.4281897620094242e-05,1.0,0.9205322265625,86.48352688550949,,0,0.0,0.0,0.00018549125697689165,0.1194508895277977,0.1664864420890808,0.13766081631183624,0.29690250754356384,0.125078946352005,0.07910089194774628,0.04956088587641716,0.034939929842948914,0.01240995991975069,-0.11340576410293579,0.005730791017413139,-140.89999999999998,,,,,,,,,
604,12662.6,20.214,5.858331501483917,1.7183728218078613,1.0392949283123016,1.4272156477090903e-05,1.0,0.91986083984375,90.52301955223083,,0,0.0,0.0,0.00018469308875859256,0.11954300105571747,0.16652539372444153,0.13756364583969116,0.2967758774757385,0.12492131441831589,0.07908111065626144,0.04947628453373909,0.03501925989985466,0.012309101410210133,-0.11349053680896759,0.00570649653673172,-91.5375,,,,,,,,,
605,12683.3,20.672,7.119889736175537,1.5243077278137207,1.278466746211052,1.43016522997641e-05,1.0,0.921875,103.8118302822113,,0,0.0,0.0,0.00018389563527300377,0.11971047520637512,0.16662465035915375,0.13742214441299438,0.29657477140426636,0.12477102875709534,0.078982412815094,0.049360405653715134,0.03520375117659569,0.012113278731703758,-0.11363255232572556,0.005675068125128746,-49.71249999999999,,,,,,,,,
606,12705.2,21.911,8.392757296562195,3.683404788374901,1.2148084342479706,1.435017816220352e-05,1.0,0.918701171875,102.03344714641571,,0,0.0,0.0,0.00018309890524094874,0.1198992058634758,0.16706302762031555,0.13722510635852814,0.2962826192378998,0.12439487129449844,0.07892409712076187,0.04929884895682335,0.03529209643602371,0.012071491219103336,-0.11379685997962952,0.005902591627091169,-42.9625,,,,,,,,,
607,12726.2,21.038,9.071414470672607,3.8043436259031296,1.3587104976177216,1.4401951375475619e-05,1.0,0.9210205078125,106.94895249605179,,0,0.0,0.0,0.00018230290737533954,0.1202080100774765,0.1676051914691925,0.1370500773191452,0.29589712619781494,0.1241922676563263,0.07887367904186249,0.04923726245760918,0.03548290207982063,0.01203795988112688,-0.1140601858496666,0.006024149712175131,27.62499999999999,,,,,,,,,
608,12747.0,20.815,8.505464434623718,3.431014269590378,1.1342842131853104,1.4467322671407601e-05,1.0,0.9215087890625,100.77960562705994,,0,0.0,0.0,0.00018150765038108115,0.12038625031709671,0.1679632067680359,0.13697883486747742,0.2956748902797699,0.1242280974984169,0.07888235151767731,0.04913004860281944,0.0355742946267128,0.012010850943624973,-0.11421503871679306,0.00616302527487278,-102.55,,,,,,,,,
609,12766.3,19.268,7.600152492523193,2.392425984144211,1.0455450117588043,1.4512428379021003e-05,1.0,0.92144775390625,94.23364478349686,,0,0.0,0.0,0.00018071314295497684,0.12060429900884628,0.1682375818490982,0.13676956295967102,0.29500409960746765,0.1242450699210167,0.07882091403007507,0.049008168280124664,0.03575712442398071,0.011737842112779617,-0.1144067570567131,0.006335856858640909,-133.2,,,,,,,,,
610,12788.3,22.015,8.41613245010376,3.7388661801815033,1.2204323709011078,1.456856830372999e-05,1.0,0.91900634765625,99.07002174854279,,0,0.0,0.0,0.0001799193937856323,0.12078417092561722,0.16836239397525787,0.1366392821073532,0.29459789395332336,0.12426897883415222,0.07875809818506241,0.048932138830423355,0.03585783764719963,0.011490958742797375,-0.11458472162485123,0.006428881548345089,-112.15,,,,,,,,,
611,12808.5,20.149,6.893828570842743,1.9972200989723206,0.9494640082120895,1.4581404684577137e-05,1.0,0.92779541015625,91.00375139713287,,0,0.0,0.0,0.00017912641155336148,0.12065692991018295,0.16817210614681244,0.1366719752550125,0.29497551918029785,0.12414315342903137,0.07868761569261551,0.04888160154223442,0.03566693887114525,0.01141414139419794,-0.114509217441082,0.0065818182192742825,-115.425,,,,,,,,,
612,12827.8,19.322,11.280067563056946,3.5383349657058716,1.2252890467643738,1.4554377003150876e-05,1.0,0.91766357421875,106.11091017723083,,0,0.0,0.0,0.0001783342049300909,0.12059906125068665,0.16798138618469238,0.1367722600698471,0.2955692410469055,0.1241273507475853,0.07852108776569366,0.04887133464217186,0.03541801497340202,0.011410025879740715,-0.11452314257621765,0.0066302078776061535,-78.5375,,,,,,,,,
613,12850.0,22.204,8.514312863349915,4.46521121263504,1.589106559753418,1.4539462881657528e-05,1.0,0.9212646484375,117.4881956577301,,0,0.0,0.0,0.0001775427825792654,0.12060973048210144,0.1679176688194275,0.13678109645843506,0.29583802819252014,0.12411621958017349,0.07833395153284073,0.048836205154657364,0.03529827669262886,0.011390140280127525,-0.11457172781229019,0.006657529156655073,-121.97500000000002,,,,,,,,,
614,12871.7,21.705,4.167303800582886,1.666089579463005,0.9487819224596024,1.456244081055047e-05,1.0,0.918701171875,89.72079402208328,,0,0.0,0.0,0.00017675215315575286,0.12078102678060532,0.1680227518081665,0.13660027086734772,0.29548436403274536,0.12409556657075882,0.07805246859788895,0.048768673092126846,0.03537064418196678,0.011203790083527565,-0.11474546045064926,0.006702851504087448,-78.875,,,,,,,,,
615,12892.3,20.586,6.419617533683777,2.2056356072425842,1.042440265417099,1.4610937796533108e-05,1.0,0.92120361328125,95.3422201871872,,0,0.0,0.0,0.00017596232530575005,0.12106277793645859,0.1682584136724472,0.1364271640777588,0.2951093316078186,0.12411057204008102,0.07776709645986557,0.048721641302108765,0.035640016198158264,0.010927940718829632,-0.11498524248600006,0.006705204024910927,-112.80000000000001,,,,,,,,,
616,12913.1,20.797,8.851727962493896,2.549284189939499,1.2220168262720108,1.4678485513286432e-05,1.0,0.921630859375,102.17853605747223,,0,0.0,0.0,0.0001751733076666879,0.12131465971469879,0.16847479343414307,0.136274054646492,0.29468345642089844,0.12403537333011627,0.07761604338884354,0.048761386424303055,0.03589841350913048,0.010580852627754211,-0.11519712954759598,0.006798394490033388,-53.087500000000006,,,,,,,,,
617,12933.9,20.775,6.846131324768066,3.3343749344348907,1.0306160748004913,1.4739644711880828e-05,1.0,0.92315673828125,92.73763138055801,,0,0.0,0.0,0.00017438510886713668,0.12151756137609482,0.16867469251155853,0.13616138696670532,0.294320672750473,0.12398750334978104,0.07754715532064438,0.04879022389650345,0.03608977049589157,0.010271541774272919,-0.11537043005228043,0.00694294786080718,-88.1375,,,,,,,,,
618,12954.6,20.745,6.244510114192963,2.260259985923767,1.241013526916504,1.4778716149521642e-05,1.0,0.9219970703125,101.8166583776474,,0,0.0,0.0,0.0001735977375267124,0.12166241556406021,0.16881239414215088,0.1361033022403717,0.294131338596344,0.12404859066009521,0.07748369127511978,0.04874962195754051,0.03625336289405823,0.010043305344879627,-0.11548662185668945,0.00702909380197525,-80.3625,,,,,,,,,
619,12975.9,21.242,12.268028974533081,4.832690536975861,1.28801229596138,1.482321431467426e-05,1.0,0.92523193359375,104.07296764850616,,0,0.0,0.0,0.0001728112022559817,0.12188572436571121,0.16904060542583466,0.13607116043567657,0.2937109172344208,0.12442969530820847,0.07751309126615524,0.048630911856889725,0.03653884679079056,0.009894478134810925,-0.11564914882183075,0.006958129815757275,-8.3125,,,,,,,,,
620,12996.9,21.075,6.061802685260773,2.177072286605835,1.3304487764835358,1.4870954601065023e-05,1.0,0.9161376953125,106.7347856760025,,0,0.0,0.0,0.00017202551165636842,0.12200812250375748,0.16909663379192352,0.13618159294128418,0.2935354709625244,0.1250746101140976,0.07763630896806717,0.04847995191812515,0.0367746576666832,0.009870599023997784,-0.11571884900331497,0.006732526235282421,-108.375,,,,,,,,,
621,13017.8,20.82,7.217311263084412,2.0321673452854156,1.1974851787090302,1.4885726386637543e-05,1.0,0.9210205078125,103.4101694226265,,0,0.0,0.0,0.00017124067432005904,0.12207957357168198,0.1690758615732193,0.13628335297107697,0.2933069169521332,0.12561987340450287,0.07783045619726181,0.04837619885802269,0.03685178980231285,0.009881782345473766,-0.1157783791422844,0.006563921924680471,-101.51249999999999,,,,,,,,,
622,13037.9,20.194,6.5644906759262085,1.9353123307228088,1.2221729159355164,1.4914275425326196e-05,1.0,0.9248046875,99.85764175653458,,0,0.0,0.0,0.00017045669882990896,0.12215283513069153,0.16901816427707672,0.13633596897125244,0.29310017824172974,0.12596164643764496,0.07799139618873596,0.04829064756631851,0.03687504678964615,0.009867333807051182,-0.11585762351751328,0.006418159231543541,-89.4,,,,,,,,,
623,13057.0,19.071,9.294921040534973,3.3341992497444153,1.0068973004817963,1.4918032320565544e-05,1.0,0.927978515625,90.87035232782364,,0,0.0,0.0,0.00016967359375934842,0.12215042114257812,0.16886213421821594,0.13638609647750854,0.2931183874607086,0.12608982622623444,0.0780990943312645,0.04823703691363335,0.03683464974164963,0.009894580580294132,-0.11587433516979218,0.006258571054786444,-91.0625,,,,,,,,,
624,13076.8,19.793,6.897080898284912,1.7853103578090668,1.3344229012727737,1.4923175058356719e-05,1.0,0.921875,104.80122816562653,,0,0.0,0.0,0.00016889136767228921,0.12217093259096146,0.16883350908756256,0.13642233610153198,0.29314759373664856,0.126187264919281,0.07814989238977432,0.04820462688803673,0.03679792955517769,0.009914194233715534,-0.11590839177370071,0.006212993990629911,-54.4375,,,,,,,,,
625,13097.3,20.456,7.491906404495239,2.8184250593185425,1.2948880344629288,1.494248999733827e-05,1.0,0.92626953125,100.66992229223251,,0,0.0,0.0,0.00016811002912303026,0.12235208600759506,0.16899806261062622,0.13635630905628204,0.2928233742713928,0.12632793188095093,0.07808909565210342,0.0481848306953907,0.036890432238578796,0.009870423004031181,-0.11607648432254791,0.00616072490811348,-100.625,,,,,,,,,
626,13119.5,22.233,11.457620918750763,5.870739698410034,1.359050840139389,1.4979524394220789e-05,1.0,0.9202880859375,107.02292561531067,,0,0.0,0.0,0.0001673295866561649,0.12247548997402191,0.16913338005542755,0.136366605758667,0.2928054928779602,0.12650935351848602,0.07796098291873932,0.04819061979651451,0.03701358661055565,0.009864673018455505,-0.1161719560623169,0.00608316482976079,97.37500000000001,,,,,,,,,
627,13140.8,21.267,5.984386444091797,2.103885740041733,1.3487959206104279,1.5003532098489814e-05,1.0,0.92669677734375,105.97513896226883,,0,0.0,0.0,0.00016655004880648696,0.12248321622610092,0.16915182769298553,0.13637951016426086,0.29298028349876404,0.12657146155834198,0.07778102159500122,0.04818526655435562,0.03702980652451515,0.0099558150395751,-0.11617176979780197,0.0059944330714643,-69.0875,,,,,,,,,
628,13162.4,21.629,5.703826427459717,2.0057543963193893,0.8891866654157639,1.499971858720528e-05,1.0,0.925048828125,86.85806775093079,,0,0.0,0.0,0.0001657714240988973,0.12248719483613968,0.1692010909318924,0.13638082146644592,0.29315921664237976,0.12657354772090912,0.07761988788843155,0.04817063361406326,0.037013519555330276,0.010025507770478725,-0.1161755695939064,0.005986489821225405,-104.6,,,,,,,,,
629,13182.0,19.584,10.733674883842468,3.5649721324443817,1.1639996767044067,1.5009188473413815e-05,1.0,0.929931640625,98.59009146690369,,0,0.0,0.0,0.00016499372104831114,0.12247830629348755,0.16924595832824707,0.13638441264629364,0.29330354928970337,0.12655749917030334,0.07752738147974014,0.04814925417304039,0.036998458206653595,0.01012861542403698,-0.11616365611553192,0.005955219268798828,-59.512499999999996,,,,,,,,,
630,13203.6,21.574,8.752032577991486,3.5988145768642426,1.574864149093628,1.4987932445365004e-05,1.0,0.91900634765625,117.18956077098846,,0,0.0,0.0,0.00016421694815956433,0.12228819727897644,0.16917532682418823,0.13647274672985077,0.29365652799606323,0.126677006483078,0.07744112610816956,0.048116330057382584,0.036964286118745804,0.010323181748390198,-0.11595825105905533,0.00592960137873888,-54.0125,,,,,,,,,
631,13224.0,20.439,7.948281645774841,2.2501370012760162,1.006053239107132,1.493341460445663e-05,1.0,0.92437744140625,92.91684687137604,,0,0.0,0.0,0.00016344111392732085,0.12214451283216476,0.1689697653055191,0.13643068075180054,0.2937166690826416,0.12651565670967102,0.07741035521030426,0.04808003455400467,0.036964092403650284,0.010532539337873459,-0.11580081284046173,0.005672321654856205,-117.7125,,,,,,,,,
632,13243.4,19.443,8.253816604614258,2.133446380496025,1.2201049625873566,1.4933855027265963e-05,1.0,0.9287109375,104.20048087835312,,0,0.0,0.0,0.00016266622683597942,0.1223214864730835,0.1688905954360962,0.13622242212295532,0.293063223361969,0.1263922154903412,0.07736655324697495,0.04806770011782646,0.03701924905180931,0.010615715757012367,-0.11598106473684311,0.005274567287415266,-41.4625,,,,,,,,,
